root_time,mass_uptake
16.59819267,43892.54904
16.61324773,43892.80741
16.62828915,43892.70899
16.64331698,43892.35219
16.65833125,43891.78624
16.673332,43891.51556
16.68831927,43891.60169
16.70329309,43891.94618
16.7182535,43892.58595
16.73320053,43893.36106
16.74813422,43894.28381
16.76305461,43895.05892
16.77796174,43895.60027
16.79285562,43896.16622
16.80773631,43896.76909
16.82260384,43897.51959
16.83745824,43898.35622
16.85229955,43899.31588
16.86712779,43900.48469
16.88194302,43901.75194
16.89674525,43903.15452
16.91153453,43904.61862
16.92631088,43906.20575
16.94107435,43907.90361
16.95582496,43909.67529
16.97056275,43911.48388
16.98528775,43913.30477
17,43915.21179
17.01469953,43917.16802
17.02938637,43919.13655
17.04406055,43921.19121
17.05872211,43923.29508
17.07337108,43925.49737
17.08800749,43927.74888
17.10263138,43930.0127
17.11724277,43932.30112
17.1318417,43934.51572
17.1464282,43936.77953
17.1610023,43939.05565
17.17556404,43941.18413
17.19011344,43943.25109
17.20465053,43945.42878
17.21917536,43947.59416
17.23368794,43949.74725
17.24818831,43951.82651
17.2626765,43954.0042
17.27715254,43956.24341
17.29161647,43958.28576
17.3060683,43960.37733
17.32050808,43962.41968
17.33493582,43964.43743
17.34935157,43966.36905
17.36375535,43968.25146
17.3781472,43970.18309
17.39252713,43972.00398
17.40689519,43973.82487
17.42125139,43975.58425
17.43559577,43977.38054
17.44992837,43979.11531
17.4642492,43980.83777
17.47855829,43982.53563
17.49285568,43984.14737
17.5071414,43985.7222
17.52141547,43987.1986
17.53567792,43988.62578
17.54992877,43989.95454
17.56416807,43991.22179
17.57839583,43992.47673
17.59261209,43993.71936
17.60681686,43994.9497
17.62101019,43996.18003
17.63519209,43997.32424
17.64936259,43998.51766
17.66352173,43999.57575
17.67766953,44000.63384
17.69180601,44001.77805
17.70593121,44003.04529
17.72004515,44004.43557
17.73414785,44005.82585
17.74823935,44007.13
17.76231967,44008.32342
17.77638883,44009.29539
17.79044687,44010.02128
17.80449381,44010.61184
17.81852968,44011.12858
17.8325545,44011.78066
17.8465683,44012.48195
17.8605711,44013.22015
17.87456293,44014.11829
17.88854382,44015.11486
17.90251379,44016.22216
17.91647287,44017.30486
17.93042108,44018.54749
17.94435844,44019.85165
17.958285,44021.19271
17.97220076,44022.54608
17.98610575,44023.92405
18,44025.37584
18.01388353,44026.79073
18.02775638,44028.26713
18.04161855,44029.76813
18.05547009,44031.28144
18.069311,44032.80706
18.08314132,44034.40649
18.09696107,44036.05514
18.11077028,44037.64227
18.12456896,44039.13097
18.13835715,44040.63198
18.15213486,44042.15759
18.16590212,44043.60939
18.17965896,44045.02427
18.1934054,44046.41455
18.20714146,44047.80482
18.22086716,44049.10898
18.23458253,44050.37622
18.24828759,44051.54504
18.26198237,44052.59082
18.27566688,44053.57509
18.28934116,44054.52244
18.30300522,44055.4575
18.31665908,44056.30643
18.33030278,44057.11845
18.34393633,44057.90586
18.35755975,44058.53333
18.37117307,44059.07468
18.38477631,44059.56681
18.39836949,44059.97282
18.41195264,44060.2558
18.42552577,44060.39113
18.43908891,44060.61259
18.45264209,44060.72332
18.46618531,44060.78484
18.47971861,44060.80945
18.49324201,44060.82175
18.50675552,44060.83405
18.52025918,44060.76023
18.53375299,44060.6495
18.54723699,44060.44035
18.56071119,44060.02203
18.57417562,44059.50529
18.5876303,44058.95164
18.60107524,44058.28726
18.61451047,44057.48755
18.62793601,44056.47867
18.64135188,44055.44519
18.65475811,44054.31329
18.6681547,44052.97222
18.68154169,44051.61886
18.6949191,44050.25319
18.70828693,44048.87521
18.72164523,44047.42342
18.734994,44046.00854
18.74833326,44044.69208
18.76166304,44043.26489
18.77498336,44041.71467
18.78829423,44040.16445
18.80159568,44038.62654
18.81488772,44037.0148
18.82817038,44035.29233
18.84144368,44033.43453
18.85470763,44031.66285
18.86796226,44029.92808
18.88120759,44028.23022
18.89444363,44026.53236
18.9076704,44024.90832
18.92088793,44023.49343
18.93409623,44022.17698
18.94729532,44020.89743
18.96048523,44019.72861
18.97366596,44018.83047
18.98683755,44018.07997
19,44017.31716
19.01315334,44016.24677
19.02629759,44014.72116
19.03943276,44012.96178
19.05255888,44010.69797
19.06567596,44007.73286
19.07878403,44004.10338
19.09188309,43999.98176
19.10497317,43995.55256
19.11805429,43990.58201
19.13112647,43985.26697
19.14418972,43980.07497
19.15724406,43975.0306
19.17028951,43970.44146
19.18332609,43966.14759
19.19635382,43962.16131
19.20937271,43958.26115
19.22238279,43954.23796
19.23538406,43950.15326
19.24837655,43945.8963
19.26136028,43941.62705
19.27433527,43937.34549
19.28730152,43933.21156
19.30025907,43929.22528
19.31320792,43925.39895
19.32614809,43921.64643
19.33907961,43917.93082
19.35200248,43914.22752
19.36491673,43910.4627
19.37782238,43906.67327
19.39071943,43902.85924
19.40360791,43899.0329
19.41648784,43895.20656
19.42935923,43891.30641
19.4422221,43887.51698
19.45507646,43883.70295
19.46792233,43879.96273
19.48075974,43876.24713
19.49358869,43872.55613
19.5064092,43868.93895
19.5192213,43865.29716
19.53202498,43861.71689
19.54482029,43857.93976
19.55760722,43854.05191
19.57038579,43850.11484
19.58315603,43846.15317
19.59591794,43842.1915
19.60867155,43838.29134
19.62141687,43834.57573
19.63415392,43831.03237
19.6468827,43827.57513
19.65960325,43824.24093
19.67231557,43821.04206
19.68501969,43817.83089
19.6977156,43814.69354
19.71040334,43811.51928
19.72308292,43808.32042
19.73575436,43805.10925
19.74841766,43801.82425
19.76107285,43798.49005
19.77371993,43795.06972
19.78635894,43791.6617
19.79898987,43788.20446
19.81161276,43784.71032
19.8242276,43781.20387
19.83683442,43777.68511
19.84943324,43774.16636
19.86202407,43770.57379
19.87460691,43767.09194
19.8871818,43763.58549
19.89974874,43760.06674
19.91230775,43756.54798
19.92485885,43753.02923
19.93740204,43749.51048
19.94993734,43745.9056
19.96246478,43742.26381
19.97498436,43738.60972
19.98749609,43734.94333
20,43731.26463
20.0124961,43727.59824
20.02498439,43723.84572
20.03746491,43720.13011
20.04993766,43716.42681
20.06240265,43712.74811
20.0748599,43708.98329
20.08730943,43705.26769
20.09975124,43701.6505
20.11218536,43697.92259
20.1246118,43694.14547
20.13703057,43690.25762
20.14944168,43686.48049
20.16184515,43682.60494
20.174241,43678.66788
20.18662924,43674.79233
20.19900988,43670.92908
20.21138293,43667.16426
20.22374842,43663.36253
20.23610634,43659.63462
20.24845673,43655.91901
20.26079959,43652.15419
20.27313493,43648.42628
20.28546278,43644.64916
20.29778313,43640.84743
20.31009601,43637.03339
20.32240143,43633.20705
20.33469941,43629.45454
20.34698995,43625.66511
20.35927307,43621.9372
20.37154879,43618.2339
20.38381711,43614.5429
20.39607805,43610.8519
20.40833163,43607.1732
20.42057786,43603.4945
20.43281674,43599.8158
20.4450483,43596.13711
20.45727255,43592.45841
20.46948949,43588.77971
20.48169915,43585.10102
20.49390153,43581.42232
20.50609665,43577.75593
20.51828453,43574.07723
20.53046517,43570.32471
20.54263858,43566.6091
20.55480479,43562.97962
20.5669638,43559.48547
20.57911563,43556.13897
20.59126028,43552.9278
20.60339778,43549.86427
20.61552813,43546.87456
20.62765134,43543.92176
20.63976744,43540.99356
20.65187643,43538.07767
20.66397832,43535.08796
20.67607313,43532.06134
20.68816087,43529.01011
20.70024154,43525.95889
20.71231518,43522.82154
20.72438178,43519.64728
20.73644135,43516.36229
20.74849392,43513.12651
20.76053949,43509.81691
20.77257808,43506.39659
20.78460969,43502.92704
20.79663434,43499.4329
20.80865205,43496.00027
20.82066281,43492.51842
20.83266666,43489.01197
20.84466359,43485.50552
20.85665361,43481.98677
20.86863675,43478.38189
20.88061302,43474.75241
20.89258242,43471.17214
20.90454496,43467.54265
20.91650066,43463.88856
20.92844954,43460.22217
20.94039159,43456.55578
20.95232684,43452.87708
20.96425529,43449.12456
20.97617696,43445.33514
20.98809186,43441.5211
21,43437.70707
21.01190139,43433.88073
21.02379604,43429.96827
21.03568397,43426.0312
21.04756518,43422.14335
21.05943969,43418.20628
21.07130751,43414.24461
21.08316864,43410.19681
21.09502311,43406.25974
21.10687092,43402.29807
21.11871208,43398.25027
21.13054661,43394.22708
21.14237451,43390.15468
21.1541958,43386.11919
21.16601049,43382.03448
21.17781858,43378.01129
21.1896201,43374.0004
21.20141505,43369.928
21.21320344,43365.8925
21.22498528,43361.8201
21.23676058,43357.71079
21.24852936,43353.50305
21.26029163,43349.41834
21.27204739,43345.37054
21.28379665,43341.35966
21.29553944,43337.37337
21.30727575,43333.37479
21.31900561,43329.38851
21.33072901,43325.32841
21.34244597,43321.2314
21.3541565,43317.10978
21.36586062,43313.06199
21.37755833,43308.96498
21.38924964,43304.92948
21.40093456,43300.84477
21.41261311,43296.8831
21.42428529,43292.90912
21.43595111,43288.93515
21.44761059,43284.94887
21.45926373,43280.97489
21.47091055,43277.06243
21.48255106,43273.11306
21.49418526,43269.2252
21.50581317,43265.37426
21.51743479,43261.59714
21.52905014,43257.80771
21.54065923,43253.99368
21.55226206,43250.24116
21.56385865,43246.61168
21.57544901,43242.95759
21.58703314,43239.29119
21.59861107,43235.61249
21.61018278,43232.01992
21.62174831,43228.45195
21.63330765,43224.90859
21.64486082,43221.45136
21.65640783,43218.11715
21.66794868,43215.06593
21.67948339,43212.08852
21.69101196,43209.0742
21.70253441,43205.94915
21.71405075,43202.86102
21.72556098,43199.69906
21.73706512,43196.36486
21.74856317,43193.00605
21.76005515,43189.64724
21.77154106,43186.27612
21.78302091,43182.83119
21.79449472,43179.34935
21.80596249,43175.76908
21.81742423,43172.06577
21.82887995,43168.28865
21.84032967,43164.49922
21.85177338,43160.59906
21.86321111,43156.662
21.87464285,43152.78645
21.88606863,43148.84938
21.89748844,43144.81389
21.9089023,43140.72918
21.92031022,43136.61986
21.9317122,43132.48594
21.94310826,43128.2782
21.9544984,43124.10737
21.96588264,43119.96115
21.97726098,43115.7288
21.98863343,43111.48415
22,43107.20259
22.0113607,43102.92103
22.02271555,43098.63947
22.03406454,43094.34561
22.04540769,43090.06405
22.056745,43085.77018
22.06807649,43081.47632
22.07940217,43077.19476
22.09072203,43072.82707
22.10203611,43068.4963
22.11334439,43064.19013
22.12464689,43059.97009
22.13594362,43055.71314
22.14723459,43051.43158
22.15851981,43047.15002
22.16979928,43042.86845
22.18107301,43038.57459
22.19234102,43034.20691
22.20360331,43029.88844
22.21485989,43025.56997
22.22611077,43021.34992
22.23735596,43017.17909
22.24859546,43013.02057
22.25982929,43008.86204
22.27105745,43004.72812
22.28227996,43000.58189
22.29349681,42996.37415
22.30470802,42992.1172
22.3159136,42987.92176
22.32711356,42983.76324
22.3383079,42979.53089
22.34949664,42975.27393
22.36067977,42971.0785
22.37185732,42966.83385
22.38302929,42962.56459
22.39419568,42958.43067
22.4053565,42954.45669
22.41651177,42950.63036
22.42766149,42946.87784
22.43880567,42943.23605
22.44994432,42939.7296
22.46107745,42936.14933
22.47220505,42932.43372
22.48332716,42928.6689
22.49444376,42924.86717
22.50555487,42921.05314
22.5166605,42917.06686
22.52776065,42913.09288
22.53885534,42909.1066
22.54994457,42905.0465
22.56102835,42900.87567
22.57210668,42896.64332
22.58317958,42892.38637
22.59424706,42888.03099
22.60530911,42883.71252
22.61636576,42879.40635
22.627417,42875.10018
22.63846285,42870.80632
22.64950331,42866.51246
22.66053839,42862.2309
22.6715681,42857.86321
22.68259244,42853.45862
22.69361144,42849.10324
22.70462508,42844.63713
22.71563338,42840.17102
22.72663635,42835.72951
22.737634,42831.27571
22.74862633,42826.8342
22.75961335,42822.31888
22.77059507,42817.82816
22.7815715,42813.28823
22.79254264,42808.72369
22.8035085,42804.14685
22.81446909,42799.63153
22.82542442,42795.15312
22.83637449,42790.68701
22.84731932,42786.2332
22.8582589,42781.71788
22.86919325,42777.22716
22.88012238,42772.68723
22.89104628,42768.12269
22.90196498,42763.53355
22.91287847,42759.03053
22.92378677,42754.62593
22.93468988,42750.19673
22.94558781,42745.76753
22.95648057,42741.32603
22.96736816,42736.97065
22.97825059,42732.56605
22.98912787,42728.21067
23,42723.8922
23.010867,42719.67216
23.02172887,42715.41521
23.03258561,42711.13364
23.04343724,42707.01203
23.05428377,42702.87811
23.06512519,42698.74419
23.07596152,42694.59796
23.08679276,42690.53786
23.09761892,42686.52698
23.10844002,42682.44227
23.11925604,42678.40677
23.13006701,42674.48201
23.14087293,42670.68028
23.15167381,42666.94007
23.16246964,42663.29828
23.17326045,42659.73031
23.18404624,42656.24847
23.19482701,42652.82814
23.20560277,42649.27248
23.21637353,42645.6676
23.2271393,42641.93969
23.23790008,42638.08875
23.24865588,42634.09016
23.2594067,42629.87012
23.27015256,42625.46553
23.28089345,42621.03633
23.2916294,42616.37336
23.3023604,42611.58736
23.31308645,42606.67833
23.32380758,42601.68318
23.33452378,42596.73724
23.34523506,42591.65596
23.35594143,42586.59929
23.36664289,42581.53032
23.37733946,42576.47365
23.38803113,42571.34316
23.39871791,42566.16345
23.40939982,42561.05757
23.42007686,42555.89017
23.43074903,42550.62434
23.44141634,42545.23548
23.4520788,42539.87123
23.46273641,42534.42085
23.47338919,42528.78592
23.48403713,42523.13869
23.49468025,42517.47916
23.50531855,42511.65968
23.51595203,42505.75408
23.52658071,42499.75005
23.53720459,42493.59839
23.54782368,42487.22526
23.55843798,42480.82752
23.5690475,42474.56513
23.57965225,42468.43807
23.59025222,42462.47095
23.60084744,42456.72529
23.61143791,42451.25031
23.62202362,42445.91066
23.6326046,42440.63253
23.64318084,42435.23137
23.65375235,42429.85481
23.66431913,42424.49056
23.6748812,42419.04018
23.68543856,42413.56519
23.69599122,42407.99178
23.70653918,42402.44298
23.71708245,42396.83266
23.72762104,42391.27155
23.73815494,42385.73505
23.74868417,42380.13703
23.75920874,42374.57593
23.76972865,42369.11325
23.7802439,42363.62596
23.79075451,42358.11407
23.80126047,42352.61448
23.8117618,42347.10258
23.8222585,42341.66451
23.83275058,42336.17722
23.84323804,42330.68993
23.85372088,42325.10422
23.86419913,42319.62924
23.87467277,42314.21577
23.88514182,42308.74078
23.89560629,42303.2535
23.90606618,42297.82773
23.91652149,42292.35274
23.92697223,42286.86546
23.93741841,42281.35356
23.94786003,42275.84167
23.9582971,42270.4159
23.96872963,42265.01473
23.97915762,42259.712
23.98958107,42254.37235
24,42249.0204
24.01041441,42243.74227
24.0208243,42238.50105
24.03122968,42233.27213
24.04163056,42228.05552
24.05202694,42222.8389
24.06241883,42217.70841
24.07280623,42212.54101
24.08318916,42207.42282
24.09356761,42202.34155
24.10394159,42197.34639
24.1143111,42192.38815
24.12467616,42187.54064
24.13503677,42182.74233
24.14539294,42177.89482
24.15574466,42173.09652
24.16609195,42168.32283
24.17643481,42163.70908
24.18677324,42159.10763
24.19710727,42154.65382
24.20743687,42150.28614
24.21776208,42145.95536
