root_time,mass_uptake
14.62873884,36201.4055
14.64581852,36206.79436
14.6628783,36212.23243
14.67991826,36217.55977
14.69693846,36222.8379
14.71393897,36228.07912
14.73091986,36233.29574
14.7478812,36238.51235
14.76482306,36243.72897
14.7817455,36248.94558
14.79864859,36254.14989
14.81553239,36259.3665
14.83239697,36264.58312
14.8492424,36269.71361
14.86606875,36274.80719
14.88287607,36279.96229
14.89966443,36285.14199
14.91643389,36290.334
14.93318452,36295.53831
14.94991639,36300.74262
14.96662955,36305.95923
14.98332406,36311.16354
15,36316.29403
15.01665742,36321.39992
15.03329638,36326.39507
15.04991694,36331.42714
15.06651917,36336.38538
15.08310313,36341.31902
15.09966887,36346.31417
15.11621646,36351.27241
15.13274595,36356.19375
15.14925741,36361.11508
15.16575089,36366.09793
15.18222645,36371.11769
15.19868415,36376.08824
15.21512405,36381.0957
15.23154621,36386.12776
15.24795068,36391.09831
15.26433752,36396.03195
15.28070679,36400.87946
15.29705854,36405.75158
15.31339283,36410.636
15.32970972,36415.53273
15.34600925,36420.42946
15.3622915,36425.33849
15.3785565,36430.23522
15.39480432,36435.14425
15.41103501,36440.04097
15.42724862,36444.95
15.44344521,36449.85903
15.45962483,36454.68194
15.47578754,36459.46794
15.49193338,36464.16781
15.50806242,36468.87999
15.5241747,36473.61677
15.54027027,36478.36586
15.55634919,36483.11495
15.5724115,36487.93785
15.58845727,36492.72385
15.60448653,36497.42373
15.62049935,36502.1359
15.63649577,36506.79887
15.65247584,36511.42492
15.66843962,36516.03867
15.68438714,36520.65242
15.70031847,36525.32769
15.71623365,36529.96605
15.73213272,36534.65362
15.74801575,36539.3781
15.76388277,36544.04106
15.77973384,36548.81475
15.795569,36553.51463
15.8113883,36558.15298
15.82719179,36562.77904
15.84297952,36567.38049
15.85875153,36571.98193
15.87450787,36576.58338
15.89024858,36581.18483
15.90597372,36585.78627
15.92168333,36590.37542
15.93737745,36594.97687
15.95305613,36599.57831
15.96871942,36604.09364
15.98436736,36608.65817
16,36613.23501
16.01561738,36617.75034
16.03121954,36622.22875
16.04680654,36626.68256
16.0623784,36631.13637
16.07793519,36635.59017
16.09347694,36640.03168
16.10900369,36644.5593
16.1245155,36649.11154
16.14001239,36653.68838
16.15549442,36658.2037
16.17096163,36662.75594
16.18641406,36667.25896
16.20185175,36671.65125
16.21727474,36675.99432
16.23268308,36680.31279
16.24807681,36684.69278
16.26345597,36689.02355
16.2788206,36693.41585
16.29417074,36697.83274
16.30950643,36702.26194
16.32482772,36706.70345
16.34013464,36711.14495
16.35542723,36715.51263
16.37070554,36719.84341
16.38596961,36724.22339
16.40121947,36728.64029
16.41645516,36732.99567
16.43167673,36737.31414
16.4468842,36741.62031
16.46207763,36745.91417
16.47725705,36750.20804
16.4924225,36754.5019
16.50757402,36758.79577
16.52271164,36763.08963
16.53783541,36767.45731
16.55294536,36771.78809
16.56804153,36776.09425
16.58312395,36780.40042
16.59819267,36784.62046
16.61324773,36788.87742
16.62828915,36793.07286
16.64331698,36797.31751
16.65833125,36801.50064
16.673332,36805.67147
16.68831927,36809.89151
16.70329309,36814.07465
16.7182535,36818.23317
16.73320053,36822.3794
16.74813422,36826.59944
16.76305461,36830.78258
16.77796174,36835.01492
16.79285562,36839.21036
16.80773631,36843.44271
16.82260384,36847.71196
16.83745824,36851.9074
16.85229955,36856.07823
16.86712779,36860.23676
16.88194302,36864.38298
16.89674525,36868.5169
16.91153453,36872.577
16.92631088,36876.68632
16.94107435,36880.80793
16.95582496,36884.92955
16.97056275,36889.06347
16.98528775,36893.12357
17,36897.22058
17.01469953,36901.25608
17.02938637,36905.35309
17.04406055,36909.38858
17.05872211,36913.39947
17.07337108,36917.47187
17.08800749,36921.50736
17.10263138,36925.57977
17.11724277,36929.61526
17.1318417,36933.62615
17.1464282,36937.62473
17.1610023,36941.61101
17.17556404,36945.59729
17.19011344,36949.58357
17.20465053,36953.56985
17.21917536,36957.62996
17.23368794,36961.65315
17.24818831,36965.66403
17.2626765,36969.73644
17.27715254,36973.75963
17.29161647,36977.77051
17.3060683,36981.68297
17.32050808,36985.63234
17.33493582,36989.60632
17.34935157,36993.50648
17.36375535,36997.44355
17.3781472,37001.40522
17.39252713,37005.3792
17.40689519,37009.36548
17.42125139,37013.26563
17.43559577,37017.215
17.44992837,37021.10286
17.4642492,37024.9538
17.47855829,37028.87857
17.49285568,37032.82794
17.5071414,37036.80191
17.52141547,37040.70207
17.53567792,37044.56532
17.54992877,37048.49008
17.56416807,37052.36563
17.57839583,37056.22888
17.59261209,37060.14134
17.60681686,37064.10301
17.62101019,37068.06469
17.63519209,37071.96484
17.64936259,37075.90191
17.66352173,37079.87589
17.67766953,37083.76374
17.69180601,37087.62699
17.70593121,37091.47793
17.72004515,37095.39039
17.73414785,37099.19212
17.74823935,37103.00616
17.76231967,37106.74637
17.77638883,37110.5358
17.79044687,37114.34983
17.80449381,37118.09004
17.81852968,37121.87947
17.8325545,37125.61969
17.8465683,37129.39681
17.8605711,37133.12472
17.87456293,37136.82802
17.88854382,37140.59284
17.90251379,37144.39457
17.91647287,37148.28243
17.93042108,37152.14567
17.94435844,37155.99662
17.958285,37159.83526
17.97220076,37163.58778
17.98610575,37167.38951
18,37171.0436
18.01388353,37174.72229
18.02775638,37178.38869
18.04161855,37182.1412
18.05547009,37185.93063
18.069311,37189.59703
18.08314132,37193.26342
18.09696107,37196.92981
18.11077028,37200.68233
18.12456896,37204.32412
18.13835715,37207.97821
18.15213486,37211.73072
18.16590212,37215.50785
18.17965896,37219.32188
18.1934054,37223.0621
18.20714146,37226.7777
18.22086716,37230.4687
18.23458253,37234.1597
18.24828759,37237.76458
18.26198237,37241.40637
18.27566688,37245.06046
18.28934116,37248.81297
18.30300522,37252.44246
18.31665908,37256.09655
18.33030278,37259.84907
18.34393633,37263.55237
18.35755975,37267.16955
18.37117307,37270.74982
18.38477631,37274.44082
18.39836949,37278.058
18.41195264,37281.62597
