root_time,mass_uptake
12.08305,27088.21903
12.10372,27094.7271
12.12436,27100.69283
12.14496,27107.2009
12.16553,27113.16663
12.18606,27119.13237
12.20656,27124.55576
12.22702,27130.52149
12.24745,27135.94488
12.26784,27141.36828
12.28821,27147.33401
12.30853,27152.7574
12.32883,27158.72313
12.34909,27164.68886
12.36932,27171.19693
12.38951,27177.16267
12.40967,27183.1284
12.4298,27189.09413
12.4499,27195.05986
12.46996,27201.02559
12.49,27206.44899
12.51,27212.41472
12.52996,27217.83811
12.5499,27223.2615
12.56981,27228.6849
12.58968,27234.65063
12.60952,27240.07402
12.62933,27245.49741
12.64911,27250.92081
12.66886,27256.88654
12.68858,27262.30993
12.70827,27267.73332
12.72792,27273.15672
12.74755,27278.58011
12.76715,27284.0035
12.78671,27289.42689
12.80625,27294.85029
12.82576,27300.27368
12.84523,27305.69707
12.86468,27310.57812
12.8841,27316.00152
12.90349,27320.88257
12.92285,27326.30596
12.94218,27331.72936
12.96148,27336.61041
12.98075,27341.49146
13,27346.91485
13.01922,27351.79591
13.0384,27356.67696
13.05756,27362.10035
13.0767,27366.98141
13.0958,27371.86246
13.11488,27376.74351
13.13393,27382.16691
13.15295,27387.04796
13.17194,27391.92901
13.19091,27396.81007
13.20984,27401.69112
13.22876,27407.11451
13.24764,27411.99557
13.2665,27416.87662
13.28533,27421.75767
13.30413,27426.09639
13.32291,27430.97744
13.34166,27435.85849
13.36039,27440.19721
13.37909,27445.07826
13.39776,27449.95931
13.41641,27454.84037
13.43503,27459.17908
13.45362,27464.06014
13.47219,27468.94119
13.49074,27473.82224
13.50926,27478.16096
13.52775,27483.04201
13.54622,27487.38072
13.56466,27491.71944
13.58308,27496.60049
13.60147,27500.9392
13.61984,27505.82026
13.63818,27510.15897
13.6565,27514.49769
13.67479,27518.8364
13.69306,27523.71745
13.71131,27528.05617
13.72953,27532.39488
13.74773,27536.7336
13.7659,27541.07231
13.78405,27545.41102
13.80217,27550.29208
13.82027,27554.63079
13.83835,27558.96951
13.85641,27563.30822
13.87444,27567.64693
13.89244,27571.98565
13.91043,27575.78202
13.92839,27580.12074
13.94633,27584.45945
13.96424,27588.25583
13.98213,27592.59454
14,27596.39091
14.01785,27600.72963
14.03567,27604.526
14.05347,27608.32238
14.07125,27612.66109
14.089,27616.45747
14.10674,27620.79618
14.12445,27624.59256
14.14214,27628.93127
14.1598,27632.72764
14.17745,27636.52402
14.19507,27640.86273
14.21267,27644.65911
14.23025,27648.45548
14.24781,27652.7942
14.26534,27656.59057
14.28286,27660.92929
14.30035,27664.72566
14.31782,27669.06438
14.33527,27672.86075
14.3527,27676.65713
14.37011,27680.99584
14.38749,27684.79221
14.40486,27688.58859
14.42221,27692.38496
14.43953,27696.18134
14.45683,27699.97771
14.47411,27704.31643
14.49138,27708.1128
14.50862,27711.90918
14.52584,27715.70555
14.54304,27719.50193
14.56022,27723.2983
14.57738,27727.09468
14.59452,27730.89105
14.61164,27734.68743
14.62874,27738.4838
14.64582,27742.28018
14.66288,27746.07655
14.67992,27749.87293
14.69694,27753.6693
14.71394,27756.92334
14.73092,27760.71971
14.74788,27764.51609
14.76482,27768.31246
14.78175,27772.10883
14.79865,27775.90521
14.81553,27779.70158
14.8324,27782.95562
14.84924,27786.20966
14.86607,27790.00603
14.88288,27793.26007
14.89966,27797.05644
14.91643,27800.31048
14.93318,27804.10685
14.94992,27807.90323
14.96663,27811.15726
14.98332,27814.95364
15,27818.75001
15.01666,27822.00405
15.0333,27825.80042
15.04992,27829.05446
15.06652,27832.85083
15.0831,27836.10487
15.09967,27839.90124
15.11622,27843.15528
15.13275,27846.95165
15.14926,27850.20569
15.16575,27853.45972
15.18223,27857.2561
15.19868,27860.51013
15.21512,27863.76417
15.23155,27867.01821
15.24795,27870.81458
15.26434,27874.06862
15.28071,27877.32265
15.29706,27881.11903
15.31339,27884.37306
15.32971,27887.6271
15.34601,27891.42347
15.36229,27894.67751
15.37856,27897.93154
15.3948,27901.18558
15.41104,27904.43961
15.42725,27908.23599
15.44345,27910.94769
15.45962,27914.74406
15.47579,27917.9981
15.49193,27920.70979
15.50806,27924.50617
15.52417,27927.7602
15.54027,27931.01424
15.55635,27934.26827
15.57241,27937.52231
15.58846,27940.77634
15.60449,27944.03038
15.6205,27947.28442
15.6365,27950.53845
15.65248,27953.79249
15.66844,27957.04652
15.68439,27960.30056
15.70032,27963.55459
15.71623,27966.80863
15.73213,27970.06266
15.74802,27973.3167
15.76388,27976.57074
15.77973,27979.82477
15.79557,27983.07881
15.81139,27986.33284
15.82719,27989.04454
15.84298,27992.29857
15.85875,27995.55261
15.87451,27998.80665
15.89025,28002.06068
15.90597,28005.31472
15.92168,28008.56875
15.93738,28011.28045
15.95306,28014.53448
15.96872,28017.24618
15.98437,28020.50022
16,28023.75425
16.01562,28026.46595
16.03122,28029.71998
16.04681,28032.97402
16.06238,28036.22805
16.07794,28038.93975
16.09348,28042.19379
16.109,28044.90548
16.12452,28048.15952
16.14001,28050.87121
16.15549,28054.12525
16.17096,28056.83695
16.18641,28060.09098
16.20185,28063.34502
16.21727,28066.05671
16.23268,28069.31075
16.24808,28072.02245
16.26346,28075.27648
16.27882,28077.98818
16.29417,28080.69987
16.30951,28083.95391
16.32483,28086.66561
16.34013,28089.3773
16.35543,28092.63134
16.37071,28095.34303
16.38597,28098.59707
16.40122,28101.30877
16.41646,28104.02046
16.43168,28107.2745
16.44688,28109.98619
16.46208,28112.69789
16.47726,28115.40959
16.49242,28118.12128
16.50757,28120.83298
16.52271,28123.54468
16.53784,28126.25637
16.55295,28129.51041
16.56804,28132.2221
16.58312,28134.9338
16.59819,28137.6455
16.61325,28140.35719
16.62829,28143.06889
16.64332,28145.78059
16.65833,28149.03462
16.67333,28151.74632
16.68832,28154.45801
16.70329,28157.16971
16.71825,28159.88141
16.7332,28162.5931
16.74813,28165.3048
16.76305,28168.01649
16.77796,28170.72819
16.79286,28173.43989
16.80774,28176.15158
16.8226,28178.86328
16.83746,28181.57498
16.8523,28184.28667
16.86713,28186.99837
16.88194,28189.16773
16.89675,28191.87942
16.91153,28194.59112
16.92631,28197.30281
16.94107,28200.01451
16.95582,28202.72621
16.97056,28205.4379
16.98529,28207.60726
17,28210.31896
17.0147,28213.03065
17.02939,28215.74235
17.04406,28217.91171
17.05872,28220.6234
17.07337,28223.3351
17.08801,28226.0468
17.10263,28228.75849
17.11724,28230.92785
17.13184,28233.63955
17.14643,28236.35124
17.161,28239.06294
17.17556,28241.23229
17.19011,28243.94399
17.20465,28246.65569
17.21918,28249.36738
17.23369,28251.53674
17.24819,28254.24844
17.26268,28256.41779
17.27715,28259.12949
17.29162,28261.84119
17.30607,28264.01054
17.32051,28266.72224
17.33494,28269.43394
17.34935,28271.60329
17.36376,28274.31499
17.37815,28276.48435
17.39253,28279.19604
17.4069,28281.90774
17.42125,28284.0771
17.4356,28286.78879
17.44993,28289.50049
17.46425,28291.66985
17.47856,28294.38154
17.49286,28296.5509
17.50714,28299.2626
17.52142,28301.97429
17.53568,28304.14365
17.54993,28306.85535
17.56417,28309.0247
17.5784,28311.7364
17.59261,28313.90576
17.60682,28316.61745
17.62101,28318.78681
17.63519,28321.49851
17.64936,28323.66786
17.66352,28326.37956
17.67767,28329.09125
17.69181,28331.26061
17.70593,28333.97231
17.72005,28336.684
17.73415,28338.85336
17.74824,28341.02272
17.76232,28343.73442
17.77639,28345.90377
17.79045,28348.61547
17.80449,28350.78483
17.81853,28353.49652
17.83255,28356.20822
17.84657,28358.37758
17.86057,28361.08927
17.87456,28363.25863
17.88854,28365.97032
17.90251,28368.13968
17.91647,28370.30904
17.93042,28373.02074
17.94436,28375.19009
17.95828,28377.90179
17.9722,28380.07115
17.98611,28382.2405
18,28384.9522
18.01388,28387.12156
18.02776,28389.29091
18.04162,28392.00261
18.05547,28394.17197
18.06931,28396.88366
18.08314,28399.05302
18.09696,28401.76472
18.11077,28403.93407
18.12457,28406.64577
18.13836,28408.81513
18.15213,28410.98448
18.1659,28413.69618
18.17966,28415.86554
18.19341,28418.03489
18.20714,28420.74659
18.22087,28422.91595
18.23458,28425.0853
18.24829,28427.25466
18.26198,28429.96636
18.27567,28432.13571
18.28934,28434.30507
18.30301,28437.01677
18.31666,28439.18612
18.3303,28441.35548
18.34394,28444.06718
18.35756,28446.23654
18.37117,28448.40589
18.38478,28450.57525
18.39837,28452.74461
18.41195,28454.91396
18.42553,28457.62566
18.43909,28459.79502
18.45264,28461.96437
18.46619,28464.13373
18.47972,28466.30309
18.49324,28469.01478
18.50676,28471.18414
18.52026,28473.3535
18.53375,28475.52286
18.54724,28478.23455
18.56071,28480.40391
18.57418,28482.57327
18.58763,28484.74262
18.60108,28486.91198
18.61451,28489.08134
18.62794,28491.25069
18.64135,28493.42005
18.65476,28495.58941
18.66815,28497.75876
18.68154,28499.92812
18.69492,28502.63982
18.70829,28504.80918
18.72165,28506.97853
18.73499,28509.14789
18.74833,28511.31725
18.76166,28513.4866
18.77498,28515.65596
18.78829,28517.82532
18.8016,28519.99467
18.81489,28522.16403
18.82817,28524.33339
18.84144,28526.50275
18.85471,28528.6721
18.86796,28530.84146
18.88121,28533.01082
18.89444,28535.72251
18.90767,28537.34953
18.92089,28540.06123
18.9341,28541.68824
18.9473,28543.8576
18.96049,28546.5693
18.97367,28548.73866
18.98684,28550.90801
19,28553.07737
19.01315,28555.24673
19.0263,28557.41608
19.03943,28559.58544
19.05256,28561.7548
19.06568,28563.92415
19.07878,28566.09351
19.09188,28568.26287
19.10497,28570.43223
19.11805,28572.60158
19.13113,28574.77094
19.14419,28576.9403
19.15724,28579.10965
19.17029,28581.27901
19.18333,28583.44837
19.19635,28585.61773
19.20937,28587.78708
19.22238,28589.95644
19.23538,28592.1258
19.24838,28594.29515
19.26136,28595.92217
19.27434,28598.63387
19.2873,28600.26089
19.30026,28602.97258
19.31321,28604.5996
19.32615,28606.76896
19.33908,28608.93831
19.352,28611.10767
19.36492,28613.27703
19.37782,28614.90405
19.39072,28617.61574
19.40361,28619.24276
19.41649,28621.95446
19.42936,28623.58147
19.44222,28625.75083
19.45508,28627.92019
19.46792,28630.08954
19.48076,28632.2589
19.49359,28634.42826
19.50641,28636.05528
19.51922,28638.22463
19.53202,28640.39399
19.54482,28642.56335
19.55761,28644.7327
19.57039,28646.90206
19.58316,28649.07142
19.59592,28651.24078
19.60867,28653.41013
19.62142,28655.03715
19.63415,28657.20651
19.64688,28659.37586
19.6596,28661.00288
19.67232,28663.17224
19.68502,28665.3416
19.69772,28667.51095
19.7104,28669.68031
19.72308,28671.30733
19.73575,28673.47669
19.74842,28675.64604
19.76107,28677.8154
19.77372,28679.98476
19.78636,28682.15411
19.79899,28683.78113
19.81161,28685.95049
19.82423,28688.11985
19.83683,28690.2892
19.84943,28691.91622
19.86202,28694.08558
19.87461,28696.25493
19.88718,28698.42429
19.89975,28700.59365
19.91231,28702.22067
19.92486,28704.39002
19.9374,28706.55938
19.94994,28708.1864
19.96246,28710.35575
19.97498,28712.52511
19.9875,28714.69447
20,28716.32149
20.0125,28718.49084
20.02498,28720.6602
20.03746,28722.28722
20.04994,28724.45658
20.0624,28726.62593
20.07486,28728.79529
20.08731,28730.96465
20.09975,28733.134
20.11219,28735.30336
20.12461,28736.93038
20.13703,28739.09974
20.14944,28741.26909
20.16185,28742.89611
20.17424,28745.06547
20.18663,28747.23482
20.19901,28749.40418
20.21138,28751.0312
20.22375,28753.20056
20.23611,28755.36991
20.24846,28757.53927
20.2608,28759.70863
20.27313,28761.33565
20.28546,28763.505
20.29778,28765.67436
20.3101,28767.84372
20.3224,28769.47073
20.3347,28771.64009
20.34699,28773.80945
20.35927,28775.43647
20.37155,28777.60582
20.38382,28779.23284
20.39608,28781.4022
20.40833,28783.57156
20.42058,28785.19857
20.43282,28787.36793
20.44505,28789.53729
20.45727,28791.70664
20.46949,28793.876
20.4817,28795.50302
20.4939,28797.67238
20.5061,28799.84173
20.51828,28801.46875
20.53047,28803.63811
20.54264,28805.26513
20.5548,28807.43448
20.56696,28809.60384
20.57912,28811.7732
20.59126,28813.40021
20.6034,28815.56957
20.61553,28817.73893
20.62765,28819.36595
20.63977,28821.5353
20.65188,28823.16232
20.66398,28825.33168
20.67607,28827.50104
20.68816,28829.67039
20.70024,28831.29741
20.71232,28833.46677
20.72438,28835.09378
20.73644,28837.26314
20.74849,28838.89016
20.76054,28841.05952
20.77258,28842.68653
20.78461,28844.85589
20.79663,28847.02525
20.80865,28849.19461
20.82066,28850.82162
20.83267,28852.99098
20.84466,28854.618
20.85665,28856.78736
20.86864,28858.41437
20.88061,28860.58373
20.89258,28862.21075
20.90454,28864.3801
20.9165,28866.54946
20.92845,28868.17648
20.94039,28870.34584
20.95233,28871.97285
20.96426,28874.14221
20.97618,28875.76923
20.98809,28877.93859
21,28879.5656
21.0119,28881.73496
21.0238,28883.36198
21.03568,28885.53134
21.04757,28887.15835
21.05944,28889.32771
21.07131,28891.49707
21.08317,28893.12409
21.09502,28895.29344
21.10687,28897.4628
21.11871,28899.08982
21.13055,28901.25917
21.14237,28902.88619
21.1542,28905.05555
21.16601,28906.68257
21.17782,28908.85192
21.18962,28910.47894
21.20142,28912.6483
21.2132,28914.27532
21.22499,28915.90233
21.23676,28918.07169
21.24853,28919.69871
21.26029,28921.86807
21.27205,28923.49508
21.2838,28925.66444
21.29554,28927.29146
21.30728,28929.46082
21.31901,28931.08783
21.33073,28933.25719
21.34245,28934.88421
21.35416,28937.05357
21.36586,28938.68058
21.37756,28940.84994
21.38925,28942.47696
21.40093,28944.64632
21.41261,28946.27333
21.42429,28948.44269
21.43595,28950.06971
21.44761,28952.23906
21.45926,28953.86608
21.47091,28955.4931
21.48255,28957.66246
21.49419,28959.83181
21.50581,28961.45883
21.51743,28963.62819
21.52905,28965.25521
21.54066,28967.42456
21.55226,28969.05158
21.56386,28971.22094
21.57545,28972.84796
21.58703,28975.01731
21.59861,28976.64433
21.61018,28978.27135
21.62175,28980.44071
21.63331,28982.06772
21.64486,28983.69474
21.65641,28985.8641
21.66795,28987.49112
21.67948,28989.66047
21.69101,28991.28749
21.70253,28993.45685
21.71405,28995.08387
21.72556,28997.25322
21.73707,28998.88024
21.74856,29001.0496
21.76006,29002.67662
21.77154,29004.30363
21.78302,29006.47299
21.79449,29008.10001
21.80596,29010.26937
21.81742,29011.89638
21.82888,29014.06574
21.84033,29015.69276
21.85177,29017.31978
21.86321,29019.48913
21.87464,29021.11615
21.88607,29023.28551
21.89749,29024.91253
21.9089,29026.53954
21.92031,29028.7089
21.93171,29030.33592
21.94311,29032.50528
21.9545,29034.13229
21.96588,29035.75931
21.97726,29037.92867
21.98863,29039.55569
22,29041.1827
22.01136,29043.35206
22.02272,29044.97908
22.03406,29046.6061
22.04541,29048.77545
22.05675,29050.40247
22.06808,29052.57183
22.0794,29054.19885
22.09072,29056.3682
22.10204,29057.99522
22.11334,29060.16458
22.12465,29061.7916
22.13594,29063.41861
22.14723,29065.04563
22.15852,29067.21499
22.1698,29068.84201
22.18107,29070.46902
22.19234,29072.09604
22.2036,29073.72306
22.21486,29075.35008
22.22611,29077.51943
22.23736,29079.14645
22.2486,29080.77347
22.25983,29082.94283
22.27106,29084.56984
22.28228,29086.7392
22.2935,29088.36622
22.30471,29089.99324
22.31591,29091.62025
22.32711,29093.78961
22.33831,29095.41663
22.3495,29097.58599
22.36068,29099.213
22.37186,29100.84002
22.38303,29103.00938
22.3942,29104.6364
22.40536,29106.26341
22.41651,29107.89043
22.42766,29109.51745
22.43881,29111.14447
22.44994,29113.31383
22.46108,29114.94084
22.47221,29116.56786
22.48333,29118.73722
22.49444,29120.36424
22.50555,29121.99125
22.51666,29123.61827
22.52776,29125.24529
22.53886,29127.41465
22.54994,29129.04166
22.56103,29130.66868
22.57211,29132.2957
22.58318,29133.92272
22.59425,29135.54973
22.60531,29137.71909
22.61637,29139.34611
22.62742,29140.97313
22.63846,29143.14248
22.6495,29144.7695
22.66054,29146.39652
22.67157,29148.02354
22.68259,29149.65056
22.69361,29151.81991
22.70463,29153.44693
22.71563,29155.07395
22.72664,29156.70097
22.73763,29158.32798
22.74863,29159.955
22.75961,29161.58202
22.7706,29163.20904
22.78157,29165.37839
22.79254,29167.00541
22.80351,29168.63243
22.81447,29170.25945
22.82542,29171.88647
22.83637,29173.51348
22.84732,29175.1405
22.85826,29176.76752
22.86919,29178.39454
22.88012,29180.02155
22.89105,29182.19091
22.90196,29183.81793
22.91288,29185.44495
22.92379,29187.07196
22.93469,29189.24132
22.94559,29190.326
22.95648,29191.95302
22.96737,29194.12237
22.97825,29195.74939
22.98913,29197.37641
23,29199.00343
23.01087,29200.63045
23.02173,29202.25746
23.03259,29203.88448
23.04344,29205.5115
23.05428,29207.13852
23.06513,29208.76553
23.07596,29210.39255
23.08679,29212.01957
23.09762,29213.64659
23.10844,29215.27361
23.11926,29216.90062
23.13007,29218.52764
23.14087,29220.697
23.15167,29221.78168
23.16247,29223.4087
23.17326,29225.57805
23.18405,29227.20507
23.19483,29228.83209
23.2056,29230.45911
23.21637,29232.08612
23.22714,29233.71314
23.2379,29235.34016
23.24866,29236.96718
23.25941,29238.59419
23.27015,29240.22121
23.28089,29241.84823
23.29163,29243.47525
23.30236,29245.10227
23.31309,29246.72928
23.32381,29248.3563
23.33452,29249.98332
23.34524,29251.61034
23.35594,29253.23735
23.36664,29254.86437
23.37734,29256.49139
23.38803,29258.11841
23.39872,29259.74543
23.4094,29260.8301
23.42008,29262.45712
23.43075,29264.08414
23.44142,29265.71116
23.45208,29267.33818
23.46274,29268.96519
23.47339,29271.13455
23.48404,29272.76157
23.49468,29273.84625
23.50532,29276.0156
23.51595,29277.10028
23.52658,29278.7273
23.5372,29280.35432
23.54782,29281.98134
23.55844,29283.60835
23.56905,29285.23537
23.57965,29286.86239
23.59025,29288.48941
23.60085,29290.11642
23.61144,29291.74344
23.62202,29293.37046
23.6326,29294.45514
23.64318,29296.08216
23.65375,29297.70917
23.66432,29299.33619
23.67488,29300.96321
23.68544,29302.04789
23.69599,29303.67491
23.70654,29305.30192
23.71708,29306.92894
23.72762,29308.55596
23.73815,29310.18298
23.74868,29311.80999
23.75921,29312.89467
23.76973,29314.52169
23.78024,29316.14871
23.79075,29317.77573
23.80126,29318.8604
23.81176,29320.48742
23.82226,29322.11444
23.83275,29323.74146
23.84324,29325.36848
23.85372,29326.45315
23.8642,29328.08017
23.87467,29329.70719
23.88514,29331.33421
23.89561,29332.41889
23.90607,29334.0459
23.91652,29335.67292
23.92697,29337.29994
23.93742,29338.38462
23.94786,29340.01164
23.9583,29341.09631
23.96873,29342.72333
23.97916,29344.35035
23.98958,29345.43503
24,29347.06205
24.01041,29348.68906
24.02082,29350.31608
24.03123,29351.40076
24.04163,29353.02778
24.05203,29354.6548
24.06242,29356.28181
24.07281,29357.36649
24.08319,29358.99351
24.09357,29360.07819
24.10394,29361.70521
24.11431,29363.33222
24.12468,29364.4169
24.13504,29366.04392
24.14539,29367.1286
24.15574,29368.75562
24.16609,29369.8403
24.17643,29371.46731
24.18677,29373.09433
24.19711,29374.17901
24.20744,29375.80603
24.21776,29377.43304
24.22808,29378.51772
24.2384,29380.14474
24.24871,29381.22942
24.25902,29382.85644
24.26932,29384.48346
24.27962,29386.11047
24.28992,29387.19515
24.30021,29388.82217
24.31049,29390.44919
24.32077,29391.53387
24.33105,29393.16088
24.34132,29394.7879
24.35159,29395.87258
24.36186,29397.4996
24.37212,29399.12662
24.38237,29400.21129
24.39262,29401.83831
24.40287,29403.46533
24.41311,29404.55001
24.42335,29406.17703
24.43358,29407.80404
24.44381,29408.88872
24.45404,29410.51574
24.46426,29411.60042
24.47448,29413.22744
24.48469,29414.85445
24.4949,29416.48147
24.5051,29417.56615
24.5153,29419.19317
24.5255,29420.27785
24.53569,29421.90486
24.54588,29422.98954
24.55606,29424.61656
24.56624,29426.24358
24.57641,29427.32826
24.58658,29428.95527
24.59675,29430.58229
24.60691,29432.20931
24.61707,29433.29399
24.62722,29434.92101
24.63737,29436.00568
24.64752,29437.6327
24.65766,29439.25972
24.66779,29440.3444
24.67793,29441.97142
24.68805,29443.59843
24.69818,29444.68311
24.7083,29446.31013
24.71841,29447.39481
24.72853,29449.02183
24.73863,29450.10651
24.74874,29451.73352
24.75884,29452.8182
24.76893,29454.44522
24.77902,29455.5299
24.78911,29457.15692
24.79919,29458.78393
24.80927,29460.41095
24.81935,29461.49563
24.82942,29463.12265
24.83948,29464.20733
24.84955,29465.83434
24.85961,29467.46136
24.86966,29468.54604
24.87971,29470.17306
24.88976,29471.25774
24.8998,29472.88475
24.90984,29473.96943
24.91987,29475.59645
24.9299,29476.68113
24.93993,29478.30815
24.94995,29479.39283
24.95997,29481.01984
24.96998,29482.64686
24.97999,29483.73154
24.99,29485.35856
25,29486.44324
25.01,29487.52791
25.01999,29489.15493
25.02998,29490.23961
25.03997,29491.86663
25.04995,29492.95131
25.05993,29494.57833
25.0699,29495.663
25.07987,29497.29002
25.08984,29498.3747
25.0998,29500.00172
25.10976,29501.0864
25.11971,29502.17107
25.12966,29503.79809
25.13961,29504.88277
25.14955,29506.50979
25.15949,29507.59447
25.16943,29508.67915
25.17936,29510.30616
25.18928,29511.39084
25.19921,29512.47552
25.20913,29513.5602
25.21904,29515.18722
25.22895,29516.2719
25.23886,29517.89891
25.24876,29518.98359
25.25866,29520.06827
25.26856,29521.69529
25.27845,29522.77997
